user	clicked_news	candidate_news	clicked
18	N30249 N13647 N127175 N124051 N77283 N32067 N1396 N80788 N121884 N89872 N67770 N67397 N62304 N90686 N113471 N33446 N34684 N66574 N7499 N119177 N33191 N45225 N74441 N119800 N23117 N116068 N71728 N6799 N105205 N129651 N57353 N32534 N45124 N109736 N97753 N117662 N79285 N18399 N20631 N79724 N46656 N45124 N120616 N29466 N71935 N3113 N96533 N45124 N35108 N117295 N121704 N106403 N17537 N81373 N14504 N73169 N45124 N11841 N117891 N45124 N47862 N65124 N48946 N24280 N11643 N70533 N128141 N74723 N22904 N3529 N48114 N123574 N45124 N97552 N35012 N52155 N28461 N77135 N119731 N3472 N111281 N95066 N110258 N57778 N45124	N6865 N86149 N31855 N81064 N79990	1 0 0 0 0
36	N52231 N65119 N15471 N126063 N46994 N73408 N79909 N104737 N71643 N10874 N101335 N47759 N123548 N127001	N43186 N118589 N32209 N85958 N62595	1 0 0 0 0
37	N46582 N53375 N62986 N33917 N46591 N54533 N107541 N50191 N48207 N35608 N69386 N41122 N9740 N123815 N69362 N14690 N81732 N33174 N42654 N35704 N103773 N123682 N75183 N13582 N95949 N47672 N62652 N13518 N61555 N121551 N115035 N52587 N78879 N5106 N81383 N18171 N14240 N78831 N49620 N119931 N95683 N25996 N11663 N36904 N27465 N126928 N74795 N43252 N22336 N108421 N102283 N46277 N60508 N1396 N19340 N19684 N99310 N18261 N83574 N77709 N41211 N108825 N95661 N30103 N47832 N62880 N42796 N62420 N101804 N97151 N98680 N91393 N20118 N58573 N31597 N66584 N121934 N100 N69364 N90755 N79724 N72968 N48505 N96142 N128648 N70079 N108467 N29291 N102349 N8254 N47142 N59266 N113582 N106848 N129595 N27201 N127052 N106883 N84500 N9 N89295 N9544 N5039 N46644 N39243 N52910 N18315 N103116 N18966 N35056 N49225 N31787 N110425 N129046 N12288 N70562 N10471 N100618 N10778 N121820 N16202 N74150 N121418 N111277 N37570 N111873 N3459 N70540 N84098 N39094 N19048 N24099 N76275 N52635 N47662 N56221 N37338 N54944	N15729 N46367 N116118 N37338 N95605	1 0 0 0 0
33	N27258 N90718 N90718 N42646 N6275 N16717 N121066 N82476 N128909 N92079 N80178 N96713 N17953 N104068 N50199 N58220	N39373 N31216 N50852 N37530 N4275	1 0 0 0 0
38	N7154 N102339 N8668 N40229 N17283 N128643 N39273 N113476 N36729 N61041 N61504 N103181 N127384 N114571 N61321 N84662 N120031 N40765 N66789 N85594 N45124 N104068 N70848 N107322 N114787 N27431 N21416 N41083	N54797 N14848 N59303 N115958 N32209	1 0 0 0 0
39	N80170 N12416 N110470 N15422 N27038 N128643 N64593 N114369 N18389 N65259 N9740 N127175 N38884 N31043 N57593 N85659 N15471 N45756 N36246 N115743 N123338 N32221 N128313 N55133 N34024 N33378 N88769 N82348 N8063 N47193 N30394 N82747 N71665 N116892 N89210 N92079 N88893 N81071 N123951 N99348 N79909 N37154 N110373 N11878 N36709 N21239 N61803 N114873 N102643 N26730 N111211 N110532 N18720 N83623 N58200 N68097 N110572 N1713 N45599 N67497 N112739 N11005 N70848 N123548 N2539 N59786 N87418 N20285	N115958 N111550 N9935 N43186 N6865	1 0 0 0 0
40	N38098 N32197 N24795 N110096 N115221 N97757 N95178 N9740 N128643 N104200 N52871 N38303 N64765 N4893 N27587 N27668 N101263 N43826 N37069 N95683 N49511 N50038 N73122 N104181 N29153 N4424 N69442 N92316 N88300 N88769 N95831 N89398 N88769 N89398 N66183 N124532 N82348 N111503 N92655 N78936 N77219 N44524 N35800 N44781 N52468 N83956 N72294 N36573 N100033 N24344 N107397 N54360 N62704 N97932 N112333 N96796 N13220 N93769 N77647 N91597 N71643 N24446 N78026 N104498 N94407 N49962 N58200 N64141 N33198 N104558 N77135 N79026 N14979 N85103 N18904 N117401 N1960 N78008 N37530 N73212 N84423 N86120 N111006	N62595 N103397 N43186 N32209 N85958	1 0 0 0 0
41	N105630 N104725 N58921 N100765 N33204 N124989 N21104 N98732 N126052 N16608 N109598 N105205 N62401 N50901 N46056 N110352 N121782 N86320 N7529 N16426 N7055 N26426 N129083 N29910 N123743 N55317 N79285 N103525 N88892 N37617 N101921 N807 N477 N72294 N130241 N73963 N66350 N112901 N129836 N11266 N47877 N90679 N12987 N127418 N114921 N51431 N124414 N72976 N78367 N70655 N51082 N54810 N74014 N48926 N55311 N70643 N19492 N42718 N5326 N49747 N97629 N88928	N98243 N100602 N62595 N79990 N6865	1 0 0 0 0
42	N118441 N71340 N87642 N10263 N10263 N84063 N107367 N122047 N58306 N6229 N33177 N49370 N102357 N43255 N9375 N126968 N90718 N15471 N36246 N111348 N38167 N19722 N90686 N58732 N102417 N78449 N92437 N65275 N107594 N13604 N26374 N39592 N19735 N124532 N76664 N93400 N1296 N19544 N109498 N98403 N96437 N62360 N126836 N28609 N125444 N93049 N31109 N25197 N116747 N78052 N101921 N36573 N92066 N77566 N72294 N12614 N71935 N106155 N72046 N51182 N112901 N54213 N9690 N54360 N94492 N119674 N124330 N54978 N44826 N114873 N55256 N124966 N51082 N58531 N7252 N14205 N19492 N48258 N88348 N29430 N103116 N46892 N68745 N13901 N82028 N85594 N81105 N81315 N59836 N45543 N560 N34516 N27763 N10015 N87913 N12681 N74703 N44486	N111550 N103397 N6865 N32209 N118589	1 0 0 0 0
43	N120792 N29136 N105630 N1396 N117681 N55661 N57676 N29315 N110755 N23891 N28057 N63858 N16894 N61339 N62936 N50108 N101813 N59820 N26834 N27234 N130238 N43255 N106591 N19719 N23204 N35281 N81475 N26707 N85484 N40998 N35281 N38884 N26935 N117203 N128965 N82799 N87749 N67770 N113363 N75446 N10458 N119367 N91728 N5570 N100559 N23198 N88290 N35328 N96441 N72571 N111348 N122920 N40401 N93363 N51922 N50038 N42209 N90686 N102250 N49636 N108284 N127631 N86235 N106708 N48257 N93328 N12286 N22410 N113269 N86320 N65275 N33527 N107151 N46091 N121394 N100119 N36816 N11198 N72534 N123588 N10231 N99202 N30451 N93355 N97682 N128550 N49262 N16426 N31418 N24218 N76664 N48812 N95420 N3581 N127336 N80126 N31953 N4289 N40228 N109498 N73505 N15899 N86789 N79285 N27352 N77238 N56365 N108547 N120297 N6612 N46994 N93049 N41527 N75794 N14533 N12575 N71665 N26543 N15087 N807 N21550 N72294 N73963 N12614 N120501 N5677 N9183 N23330 N60527 N85710 N17245 N112901 N81449 N9766 N79909 N23264 N92621 N61042 N28529 N124752 N18515 N111971 N71977 N21239 N63174 N51649 N15428 N91597 N41326 N55397 N116989 N15447 N27179 N41702 N76967 N58200 N76141 N76018 N6042 N35392 N81315 N37526 N52349 N15206 N27763 N90456 N63120 N65645 N22986 N78660 N37530 N45790 N59280 N31323 N81342 N41083 N18676 N113609	N27933 N64021 N111550 N104430 N121426	1 0 0 0 0
44	N78840 N4893 N77440 N32946 N102506 N119367 N109441 N48149 N19195 N72044 N27705 N93976 N85506 N98089 N10231 N19735 N99298 N126526 N14611 N40228 N46664 N109818 N93049 N89552 N71665 N81449 N61873 N113582 N72640 N71977 N118346 N45529 N17297 N8399 N95139 N73137 N54893 N80945 N14551 N29760 N101119	N27933 N62595 N115958 N17456 N43186	1 0 0 0 0
45	N126052 N64765 N27587 N117203 N104760 N102506 N65119 N72802 N100984 N34024 N48412 N51092 N87105 N122766 N129651 N15833 N39592 N107705 N65987 N51940 N9372 N75973 N35440 N79690 N9372 N59351 N71068 N43257 N51182 N11266 N1596 N31820 N54360 N63717 N93493 N104737 N112329 N71977 N59447 N14631 N74495 N71643 N100670 N11631 N82045 N46662 N90645 N16535 N128483 N128141 N18720 N68097 N1886 N126737 N111767 N14979 N115060 N107322 N59836 N57788	N37460 N31766 N31216 N104610 N106187	1 0 0 0 0
43	N120792 N29136 N105630 N1396 N117681 N55661 N57676 N29315 N110755 N23891 N28057 N63858 N16894 N61339 N62936 N50108 N101813 N59820 N26834 N27234 N130238 N43255 N106591 N19719 N23204 N35281 N81475 N26707 N85484 N40998 N35281 N38884 N26935 N117203 N128965 N82799 N87749 N67770 N113363 N75446 N10458 N119367 N91728 N5570 N100559 N23198 N88290 N35328 N96441 N72571 N111348 N122920 N40401 N93363 N51922 N50038 N42209 N90686 N102250 N49636 N108284 N127631 N86235 N106708 N48257 N93328 N12286 N22410 N113269 N86320 N65275 N33527 N107151 N46091 N121394 N100119 N36816 N11198 N72534 N123588 N10231 N99202 N30451 N93355 N97682 N128550 N49262 N16426 N31418 N24218 N76664 N48812 N95420 N3581 N127336 N80126 N31953 N4289 N40228 N109498 N73505 N15899 N86789 N79285 N27352 N77238 N56365 N108547 N120297 N6612 N46994 N93049 N41527 N75794 N14533 N12575 N71665 N26543 N15087 N807 N21550 N72294 N73963 N12614 N120501 N5677 N9183 N23330 N60527 N85710 N17245 N112901 N81449 N9766 N79909 N23264 N92621 N61042 N28529 N124752 N18515 N111971 N71977 N21239 N63174 N51649 N15428 N91597 N41326 N55397 N116989 N15447 N27179 N41702 N76967 N58200 N76141 N76018 N6042 N35392 N81315 N37526 N52349 N15206 N27763 N90456 N63120 N65645 N22986 N78660 N37530 N45790 N59280 N31323 N81342 N41083 N18676 N113609	N4077 N28468 N9835 N103397 N104610	1 0 0 0 0
46	N41484 N63032 N102339 N114666 N1396 N37266 N76561 N34875 N104081 N8668 N90926 N34985 N53953 N93082 N84607 N71496 N58534 N72485 N121794 N52717 N91186 N120017 N65919 N6379 N81937 N85722 N95072 N454 N115743 N127780 N42209 N45706 N49511 N115743 N60165 N81745 N75482 N49347 N67055 N748 N90949 N109786 N39187 N13423 N38217 N32221 N101276 N32221 N36536 N105205 N27107 N42215 N51724 N30792 N13554 N122915 N52842 N117102 N120773 N83253 N13604 N62427 N9329 N41460 N19735 N11879 N122025 N66183 N19352 N77742 N129359 N87055 N105144 N127202 N78767 N54948 N127530 N4289 N109383 N62105 N40987 N90096 N128303 N56855 N128737 N44660 N73763 N62446 N66660 N97753 N129083 N127862 N18399 N65987 N117719 N15899 N114926 N41459 N126836 N27352 N44660 N79285 N14121 N89552 N51193 N58184 N69356 N55780 N120578 N100655 N77775 N31109 N73408 N25197 N76083 N101403 N17298 N62480 N36573 N36573 N36573 N36573 N29466 N36573 N36573 N92066 N102039 N122570 N128453 N117791 N94177 N72046 N114848 N73963 N122762 N108002 N80027 N61712 N81449 N60457 N24344 N7553 N100420 N63174 N78996 N105310 N80027 N17105 N129610 N99444 N94492 N72640 N113678 N71977 N72976 N61187 N50729 N114873 N54393 N19432 N97387 N8243 N36590 N73845 N7732 N100670 N87111 N49111 N24446 N72868 N66294 N45124 N56850 N108312 N124765 N107039 N104498 N41702 N74723 N121820 N71242 N76967 N71427 N60753 N77053 N121917 N2099 N96108 N30140 N58200 N24232 N10187 N119505 N87236 N79026 N26572 N22651 N104200 N80594 N94276 N22114 N120031 N104027 N67497 N58220 N98478 N50653 N88189 N101759 N84433 N86409 N48501 N4858 N119637 N19543	N43186 N62595 N32209 N59303 N103397	1 0 0 0 0
47	N14678 N40446 N122359 N63723 N127175 N58990 N117481 N9375 N50274 N209 N41143 N108284 N54920 N102025 N37469 N105154 N102348 N44431 N39792 N19735 N66812 N110532 N45529 N23868 N74749 N60088 N90456 N112667 N1713 N117401 N67533 N28348 N37105 N104235 N82055	N37460 N79990 N43186 N10012 N14848	1 0 0 0 0
48	N102417 N33446 N7513 N95560 N45225 N738 N129378 N126673 N21546 N75062 N119718 N3435 N109626 N20740 N113417 N79938 N64629 N73478 N26374 N88769 N129651 N108863 N3540 N80126 N129412 N65757 N26358 N15899 N126836 N50614 N123743 N89552 N84642 N100655 N93049 N25197 N9658 N92679 N92079 N54177 N75220 N57930 N85355 N33378 N122742 N9690 N54213 N68967 N68967 N38442 N11076 N39650 N85691 N116890 N99110 N119126 N124719 N112303 N107850 N103116 N71643 N114752 N25589 N14726 N73228 N24446 N74996 N104498 N121917 N58200 N50176 N86412 N68745 N50361 N82028 N123368 N98146 N102132 N25787 N123636 N17037 N59976 N43009 N93562 N37526 N110102 N110258 N37105 N45790 N36079 N82866 N126000 N84980	N53751 N92613 N32209 N59303 N62595	1 0 0 0 0
49	N2 N114156 N103320 N50434 N98062 N14529 N75286 N92532 N81732 N16824 N56780 N117129 N35704 N64800 N3319 N108299 N53605 N121867 N101263 N67715 N26276 N63222 N67623 N89005 N94738 N72505 N124243 N7149 N119145 N18525 N17120 N63011 N8753 N32925 N59589 N51450 N2420 N60473 N101655 N128733 N26161 N9892 N115007 N43615 N99586 N2034 N46397 N92431 N85821 N100033 N49309 N7553 N31833 N9818 N111606 N66107 N77576 N60522 N59369 N107516 N72976 N112303 N84662 N89144 N84122 N102039 N74996 N18372 N93565 N96622 N95088 N12320 N114356 N123974 N15793 N38606 N37802 N53367 N79926 N8919 N53902 N15320 N107322 N50870	N123455 N86120 N43186 N79990 N108769	1 0 0 0 0
50	N109948 N70080 N78650 N85273 N64593 N120346 N23677 N63676 N109183 N19193 N35328 N37206 N93500 N100492 N5454 N120650 N127336 N40624 N127336 N42893 N36796 N3051 N1229 N27946 N58992 N13872 N108352 N46644 N46584 N102508 N124752 N6930 N114571 N23666 N19432 N41683 N23899 N66294 N84306 N77237 N1388 N85924 N48177 N52964 N18904 N83904 N45068 N50858 N35236	N53751 N85958 N118589 N32209 N43186	1 0 0 0 0
51	N6425 N55635 N104347 N49262 N65757 N22748 N79724 N28799 N68960 N37617 N119991 N12575 N73963 N73963 N53044 N120056 N37154 N17698 N94492 N37061 N9970 N110158 N113184 N54978 N45298 N87444 N85924 N41702 N94407 N65346 N120031 N40009 N58220 N2539 N46354 N87456 N82055 N114957 N90456 N20285	N103397 N43186 N6865 N65783 N118589	1 0 0 0 0
52	N118441 N88765 N110096 N71586 N12959 N4065 N111654 N93082 N50914 N699 N82779 N18389 N9740 N125104 N77283 N80734 N85484 N61504 N64765 N87105 N121551 N9375 N76718 N34058 N84159 N560 N49347 N16502 N127773 N105205 N126834 N124094 N119177 N73692 N13078 N116068 N21707 N117694 N16717 N36816 N69810 N86827 N70974 N48661 N116319 N130288 N97461 N122025 N19735 N66812 N110888 N86447 N4289 N127530 N92655 N92655 N40228 N51893 N107441 N46994 N57398 N50645 N95993 N86617 N39231 N81970 N74444 N29466 N102039 N26005 N111598 N66666 N61873 N122217 N36516 N77403 N118005 N71059 N102414 N18567 N51728 N100670 N106354 N7954 N74014 N102095 N17412 N114767 N48258 N68502 N11946 N23929 N110572 N126883 N110588 N120031 N90966 N1713 N7046 N108701 N48839 N14551 N70848 N97369 N122726 N12681 N50676 N31855 N67369 N84423 N95066 N41083 N80304 N19543 N76810 N81064	N101119 N118259 N118589 N121426 N104430	1 0 0 0 0
53	N115826 N84236 N29678 N121505 N74441 N73573 N116309 N67986 N560 N20573 N49262 N16664 N25463 N79285 N39509 N30865 N49311 N102845 N98832 N19543	N27933 N117378 N41656 N24674 N19543	1 0 0 0 0
54	N125223 N118441 N36423 N38464 N63089 N122460 N122047 N57857 N64765 N118104 N39699 N24607 N9375 N939 N22194 N58732 N62304 N60556 N74601 N12286 N44556 N32221 N36629 N16664 N12575 N49262 N110232 N1296 N80126 N9273 N89326 N32756 N36397 N113641 N115359 N39401 N3948 N116035 N95150 N19113 N100033 N15375 N56437 N96533 N43402 N63281 N23264 N2620 N53933 N100080 N81540 N6930 N46703 N124752 N72976 N44826 N5350 N114571 N79781 N65044 N71643 N88787 N72118 N18548 N125961 N1338 N61321 N82967 N72187 N67051 N67051 N29936 N4066 N83623 N65346 N58200 N71753 N10811 N5326 N88466 N90966 N120031 N1713 N70822 N111928 N59936 N100165 N41217 N54925 N84423 N95066 N71726 N95066 N62003 N57778 N17456 N76810	N45862 N62595 N85504 N32209 N10012	1 0 0 0 0
55	N111913 N121870 N34419 N121794 N12076 N35281 N119593 N116279 N51680 N129764 N85056 N91167 N43098 N129848 N127954 N47639 N39375 N125282 N88300 N104134 N12574 N95420 N55076 N8757 N35099 N85673 N117220 N84642 N81080 N34479 N129836 N97251 N73963 N72968 N9892 N98164 N118005 N78719 N62236 N79704 N127418 N9372 N97686 N72976 N67782 N110101 N107963 N88592 N80945 N106746 N37338	N93672 N112755 N3903 N86149 N31766	1 0 0 0 0
42	N118441 N71340 N87642 N10263 N10263 N84063 N107367 N122047 N58306 N6229 N33177 N49370 N102357 N43255 N9375 N126968 N90718 N15471 N36246 N111348 N38167 N19722 N90686 N58732 N102417 N78449 N92437 N65275 N107594 N13604 N26374 N39592 N19735 N124532 N76664 N93400 N1296 N19544 N109498 N98403 N96437 N62360 N126836 N28609 N125444 N93049 N31109 N25197 N116747 N78052 N101921 N36573 N92066 N77566 N72294 N12614 N71935 N106155 N72046 N51182 N112901 N54213 N9690 N54360 N94492 N119674 N124330 N54978 N44826 N114873 N55256 N124966 N51082 N58531 N7252 N14205 N19492 N48258 N88348 N29430 N103116 N46892 N68745 N13901 N82028 N85594 N81105 N81315 N59836 N45543 N560 N34516 N27763 N10015 N87913 N12681 N74703 N44486	N93672 N10012 N62595 N37460 N31855	1 0 0 0 0
56	N28116 N124695 N71586 N50191 N3560 N3560 N47349 N82882 N96120 N67779 N85428 N90718 N108284 N117275 N102893 N74706 N1396 N11663 N119931 N58831 N127954 N32221 N128567 N82076 N62652 N126328 N1396 N128313 N81692 N76032 N119800 N63011 N119931 N97367 N121066 N117893 N80126 N62420 N81080 N95174 N110237 N72968 N111445 N68960 N104831 N71665 N92079 N88893 N77566 N93006 N128115 N88893 N62036 N90292 N9690 N59491 N129595 N82045 N37061 N104737 N71977 N11841 N3657 N24446 N19175 N110101 N41702 N45124 N127726 N128141 N21691 N59033 N121690 N50358 N1886 N71980 N8567 N17697 N80603 N107322 N82649 N61609 N26385 N100161 N88928 N8006 N78222	N62595 N43186 N65783 N85958 N14848	1 0 0 0 0
57	N27258 N48463 N56056 N105630 N95877 N18615 N12959 N3560 N60853 N84607 N16894 N20311 N63858 N110755 N103507 N17987 N23891 N18389 N9740 N3639 N128930 N128965 N118104 N67522 N99386 N46657 N58306 N102357 N79170 N9375 N82799 N95072 N5570 N37069 N72571 N20131 N89166 N108561 N116554 N115743 N13455 N47639 N104807 N58732 N63212 N54042 N77560 N30876 N17364 N43205 N12286 N126834 N13423 N86320 N8555 N6096 N121394 N83253 N54006 N24563 N43511 N103347 N76664 N109498 N40987 N92655 N88243 N79285 N93049 N93049 N73963 N86208 N34519 N129892 N79909 N54360 N104737 N18515 N85685 N71977 N9223 N55923 N72868 N68045 N48531 N82028 N74749 N10490 N81315 N88019 N12952 N4249 N94616 N97309 N76810	N103397 N92613 N53751 N65783 N111550	1 0 0 0 0
58	N63723 N100466 N3560 N36583 N65806 N74092 N77708 N80268 N108318 N23645 N79583 N21663 N128643 N9740 N18389 N104200 N124109 N42703 N74426 N7889 N98596 N67770 N67397 N18901 N108621 N85005 N82647 N15051 N101597 N81080 N63818 N48507 N13604 N93049 N61802 N83579 N116035 N104144 N52040 N77566 N129836 N81449 N114848 N11266 N6649 N51182 N47142 N80261 N96533 N9690 N79909 N23264 N121550 N104737 N119674 N8966 N54393 N23666 N18441 N123864 N48926 N74014 N61321 N29340 N119215 N128483 N108312 N16953 N53766 N29457 N72548 N22773 N88592 N94407 N88301 N76830 N17509 N33735 N33735 N103418 N18904 N126027 N85594 N121652 N60544 N17859 N81058 N107322 N36586 N116016 N84423 N20285 N95066 N120643	N43186 N85958 N62595 N14848 N6865	1 0 0 0 0
59	N120946 N114859 N27038 N79594 N55886 N38742 N128187 N114598 N114598 N67770 N67664 N9594 N65119 N105475 N83979 N63237 N85952 N95380 N1843 N63078 N23421 N84662 N49042 N41730 N40699 N3763 N73920 N42751 N3565 N74533 N59752 N79938 N63287 N11879 N40699 N75821 N127336 N62105 N129083 N18601 N73505 N117527 N61481 N14200 N25772 N48447 N104550 N102941 N42137 N126736 N3911 N5091 N50923 N59172 N30813 N32831 N121492 N22756 N100821 N121592 N72105 N63323 N126448 N7237 N64490 N30603 N52729 N43022 N37909 N24971 N5279 N116427 N83356 N51229 N22259 N113750 N61976 N128785 N76018 N53998 N6455 N26863 N22660 N98753 N87601 N69591 N80420	N104437 N76143 N19744 N117508 N119481	1 0 0 0 0
60	N125798 N108828 N63723 N69106 N63723 N92279 N61339 N79486 N31281 N83253 N13604 N44337 N69936 N4555 N55780 N50645 N59645 N37706 N77566 N12575 N122570 N5674 N50441 N16013 N94492 N72976 N45629 N87444 N25002 N30430 N6696 N91597 N24446 N99305 N83356 N67051 N48258 N107039 N74723 N128483 N18720 N10742 N21010 N57797 N85962 N11735 N65661 N1490	N42592 N10012 N103397 N95605 N43186	1 0 0 0 0
61	N7154 N107095 N67846 N87642 N105630 N12194 N48215 N87105 N39699 N112196 N88290 N118985 N85428 N36446 N54060 N57617 N102417 N94882 N60489 N86320 N96787 N50204 N42796 N67566 N10097 N81773 N98405 N22748 N91393 N85459 N46994 N11196 N116892 N71665 N41564 N106581 N88893 N2238 N28616 N22188 N125773 N121550 N112642 N121592 N9056 N22411 N61976 N45128 N73222 N95411 N99111 N7046 N129424	N95406 N103397 N92613 N96426 N62595	1 0 0 0 0
58	N63723 N100466 N3560 N36583 N65806 N74092 N77708 N80268 N108318 N23645 N79583 N21663 N128643 N9740 N18389 N104200 N124109 N42703 N74426 N7889 N98596 N67770 N67397 N18901 N108621 N85005 N82647 N15051 N101597 N81080 N63818 N48507 N13604 N93049 N61802 N83579 N116035 N104144 N52040 N77566 N129836 N81449 N114848 N11266 N6649 N51182 N47142 N80261 N96533 N9690 N79909 N23264 N121550 N104737 N119674 N8966 N54393 N23666 N18441 N123864 N48926 N74014 N61321 N29340 N119215 N128483 N108312 N16953 N53766 N29457 N72548 N22773 N88592 N94407 N88301 N76830 N17509 N33735 N33735 N103418 N18904 N126027 N85594 N121652 N60544 N17859 N81058 N107322 N36586 N116016 N84423 N20285 N95066 N120643	N53751 N62595 N6865 N37460 N85958	1 0 0 0 0
62	N98596 N49262 N111861 N93237 N93049 N72294 N59351 N129591 N9183 N66666 N9690 N24984 N28461 N1713	N85504 N10012 N65783 N118589 N6865	1 0 0 0 0
63	N12959 N114477 N75623 N12959 N31689 N72571 N127773 N55996 N130263 N44556 N67618 N95420 N14611 N79724 N51940 N8757 N111546 N84061 N27716 N41718 N54953 N35099 N111971 N89185 N42591 N64450 N114767 N50361 N73137 N108115 N108115 N70848 N2539 N32253 N21185 N10787 N90513 N12952 N126162	N37460 N10012 N31766 N121426 N86149	1 0 0 0 0
64	N91597 N48606 N119215 N58228 N117891 N91597 N51707 N7156 N18904 N90456 N57797 N88019 N31193 N34374 N22660 N34345 N9835 N26500	N27933 N62595 N31486 N91923 N62003	1 0 0 0 0
58	N63723 N100466 N3560 N36583 N65806 N74092 N77708 N80268 N108318 N23645 N79583 N21663 N128643 N9740 N18389 N104200 N124109 N42703 N74426 N7889 N98596 N67770 N67397 N18901 N108621 N85005 N82647 N15051 N101597 N81080 N63818 N48507 N13604 N93049 N61802 N83579 N116035 N104144 N52040 N77566 N129836 N81449 N114848 N11266 N6649 N51182 N47142 N80261 N96533 N9690 N79909 N23264 N121550 N104737 N119674 N8966 N54393 N23666 N18441 N123864 N48926 N74014 N61321 N29340 N119215 N128483 N108312 N16953 N53766 N29457 N72548 N22773 N88592 N94407 N88301 N76830 N17509 N33735 N33735 N103418 N18904 N126027 N85594 N121652 N60544 N17859 N81058 N107322 N36586 N116016 N84423 N20285 N95066 N120643	N79081 N85504 N103397 N6865 N20114	1 0 0 0 0
65	N90578 N85056 N124922 N117275 N77079 N80126 N44660 N35755 N28677 N45124 N94177 N73963 N129836 N9970 N21239 N44826 N123111 N39996 N110532 N108312 N109834 N46892 N28461 N77135 N88466 N107259 N1713 N55483 N103432 N55039 N14551	N25037 N115958 N31855 N37460 N85958	1 0 0 0 0
66	N115631 N55661 N71586 N104081 N41122 N117553 N109183 N28734 N57685 N40686 N85659 N112324 N18031 N112041 N87664 N128550 N49262 N71068 N41300 N71166 N72212 N98573 N1940 N14611 N48215 N86902 N18399 N93102 N113192 N38169 N107441 N42893 N44185 N71665 N63818 N88467 N80178 N120616 N61712 N113688 N114848 N46271 N96533 N89408 N8991 N121550 N21312 N72640 N24342 N72976 N64490 N54978 N71977 N57780 N101934 N28440 N88466 N28440 N20821 N99111 N100519 N127629 N18904 N49747 N70022 N116118 N58220 N85594 N84534 N95341 N115500 N107322 N72133 N84423 N81283 N81283 N81283 N117996 N95066 N25524 N120643	N128147 N32209 N118589 N95341 N120612	1 0 0 0 0
67	N69106 N116090 N33488 N26935 N94168 N35092 N119862 N91923 N126027 N37526 N119403 N109972	N39230 N104610 N111550 N53751 N103397	1 0 0 0 0
68	N107944 N116312 N69106 N12959 N90926 N92191 N74317 N9740 N18389 N68563 N70385 N116650 N52231 N112381 N16247 N78831 N73122 N55714 N4365 N68153 N32221 N33446 N81899 N121222 N128313 N91944 N25243 N8757 N98277 N124532 N32534 N66183 N80126 N82348 N127788 N74586 N8716 N124242 N69936 N79285 N90686 N28609 N15601 N58139 N126063 N121841 N67790 N121305 N101423 N59645 N106931 N93006 N88893 N56927 N6238 N55064 N57583 N114848 N52468 N118005 N54360 N117295 N113678 N91597 N43872 N73228 N61321 N126663 N119215 N67051 N37005 N104498 N74723 N69413 N14827 N71753 N99797 N71893 N120031 N1960 N119530 N123548	N6865 N65783 N118589 N43186 N103397	1 0 0 0 0
69	N27258 N71340 N45754 N130218 N5366 N124989 N89171 N61319 N49119 N128965 N11288 N111208 N67397 N77440 N9524 N20344 N125146 N5692 N5305 N23810 N90686 N25996 N113417 N105154 N124096 N85167 N39592 N52346 N23128 N39209 N126836 N123743 N35755 N80381 N79285 N93049 N92679 N9892 N6923 N79285 N4598 N67133 N121168 N24632 N43154 N44781 N105550 N57930 N114848 N118005 N91420 N46763 N104737 N118796 N122561 N34468 N102152 N85924 N4066 N6932 N64926 N12070 N16202 N39509 N46892 N66023 N74749 N73137 N127755 N59033 N87146 N97212 N78570 N110434	N119637 N93672 N68083 N100602 N92463	1 0 0 0 0
70	N122359 N57340 N40446 N53796 N36423 N15819 N71586 N71340 N99587 N84016 N15630 N5054 N120017 N16282 N82799 N33446 N102954 N50274 N16417 N29153 N20333 N105050 N75142 N56920 N91607 N9123 N82799 N3290 N119757 N38217 N23117 N71728 N16426 N79746 N44431 N9329 N19352 N76292 N60309 N32534 N87055 N34207 N19544 N90096 N109498 N86789 N87163 N110237 N51940 N25951 N34141 N84642 N23898 N75794 N100655 N3948 N807 N81970 N477 N93006 N73963 N95473 N114848 N50441 N46763 N91420 N106403 N115403 N91810 N23920 N121592 N110158 N112751 N97725 N97875 N28529 N82243 N72976 N71977 N70655 N24129 N11841 N71643 N106414 N102152 N74324 N96645 N58228 N64977 N124273 N41702 N92747 N104498 N112896 N33735 N42718 N5326 N110183 N58220 N130041 N48839 N60544 N8222 N110258 N59344 N122343 N19543 N57778 N98657	N53751 N65783 N62595 N79990 N37460	1 0 0 0 0
49	N2 N114156 N103320 N50434 N98062 N14529 N75286 N92532 N81732 N16824 N56780 N117129 N35704 N64800 N3319 N108299 N53605 N121867 N101263 N67715 N26276 N63222 N67623 N89005 N94738 N72505 N124243 N7149 N119145 N18525 N17120 N63011 N8753 N32925 N59589 N51450 N2420 N60473 N101655 N128733 N26161 N9892 N115007 N43615 N99586 N2034 N46397 N92431 N85821 N100033 N49309 N7553 N31833 N9818 N111606 N66107 N77576 N60522 N59369 N107516 N72976 N112303 N84662 N89144 N84122 N102039 N74996 N18372 N93565 N96622 N95088 N12320 N114356 N123974 N15793 N38606 N37802 N53367 N79926 N8919 N53902 N15320 N107322 N50870	N75842 N66489 N129522 N43186 N37530	1 0 0 0 0
