user	clicked_news	candidate_news	clicked
1425	N33260 N52965 N48172 N6128 N25676 N19507 N31600 N39191 N385 N43002 N14355 N50417 N44482 N70398	N46496 N62 N150 N169 N216	1 0 0 0 0
14	N46356 N13807 N51788 N65849 N71806 N46356 N33260 N59009 N60637 N23903 N48172 N55290 N43002 N57912 N53546 N47533 N14010 N39617 N43736 N51623 N44482 N23698 N70398 N31322 N30966 N50417 N44482 N50260 N48483 N48483 N49696	N63512 N62 N150 N169 N216	1 0 0 0 0
319	N60637 N50897 N12480 N20015	N58718 N62 N150 N169 N216	1 0 0 0 0
1600	N51788 N23580 N8594 N13807 N13807 N59009 N33260 N7495 N2483 N54709 N54709 N46490 N70382 N48172 N31776 N60637 N23903 N65378 N14010 N72657 N43364 N11191 N22793 N50417 N63422 N30966 N30966 N72287 N73634 N57859 N44482 N30966 N40784 N50260 N20015 N62528	N48097 N8 N17 N33 N43	1 0 0 0 0
677	N13807 N50797 N51788 N48172 N48172 N59009 N72657 N53546 N29470 N1568 N43002 N23857	N49251 N973 N1014 N1148 N1348	1 0 0 0 0
1120	N45827 N71030 N23903 N14010 N21949 N60637	N56177 N8 N17 N33 N43	1 0 0 0 0
594	N27179 N62640	N11657 N8 N17 N33 N43	1 0 0 0 0
552	N46622 N70930 N73001 N10190 N65922 N93 N29470 N30966 N11191 N30966 N39617 N73634 N70398 N50417 N70398 N20015	N42415 N973 N1014 N1148 N1348	1 0 0 0 0
677	N13807 N50797 N51788 N48172 N48172 N59009 N72657 N53546 N29470 N1568 N43002 N23857	N3098 N62 N150 N169 N216	1 0 0 0 0
212	N50131 N51788 N50131 N51788 N51788 N51788 N59009 N36114 N64010 N52965 N2483 N74730 N50987 N56431 N54709 N18217 N6128 N48172 N25676 N48172 N50797 N10820 N3851 N39617 N65378 N60637 N93 N14010 N31600 N93 N51623 N72657 N11191 N11191 N43364 N32453 N71607 N47533 N63422 N53546 N45498 N30966 N55836 N22793 N23698 N57912 N72287 N57859 N149 N73634 N33422 N22022 N67193 N44482 N40784 N50260 N49696 N59971	N35570 N8 N17 N33 N43	1 0 0 0 0
663	N73625 N60637 N31600 N8087 N13332 N13332 N27179 N43002 N51552 N50417 N62528	N49882 N62 N150 N169 N216	1 0 0 0 0
1602	N2483 N70816 N65922 N60637 N93 N34764 N68426 N22793 N51552 N51552 N1014 N40784 N20015	N67479 N8 N17 N33 N43	1 0 0 0 0
68	N50320 N70382 N70382 N60637 N31600 N14010 N68426 N68426 N68426 N43002 N43002 N46844	N8975 N8 N17 N33 N43	1 0 0 0 0
212	N50131 N51788 N50131 N51788 N51788 N51788 N59009 N36114 N64010 N52965 N2483 N74730 N50987 N56431 N54709 N18217 N6128 N48172 N25676 N48172 N50797 N10820 N3851 N39617 N65378 N60637 N93 N14010 N31600 N93 N51623 N72657 N11191 N11191 N43364 N32453 N71607 N47533 N63422 N53546 N45498 N30966 N55836 N22793 N23698 N57912 N72287 N57859 N149 N73634 N33422 N22022 N67193 N44482 N40784 N50260 N49696 N59971	N11657 N8 N17 N33 N43	1 0 0 0 0
663	N73625 N60637 N31600 N8087 N13332 N13332 N27179 N43002 N51552 N50417 N62528	N30135 N973 N1014 N1148 N1348	1 0 0 0 0
357	N2390 N2483 N46094 N14010 N50417 N22793	N16190 N8 N17 N33 N43	1 0 0 0 0
1215	N51788 N30558 N33260 N73001 N52965 N66877 N39617 N23903 N65378 N39617 N22793 N11191 N73634 N44482 N50260 N48483 N46844 N44482 N14010	N49000 N8 N17 N33 N43	1 0 0 0 0
212	N50131 N51788 N50131 N51788 N51788 N51788 N59009 N36114 N64010 N52965 N2483 N74730 N50987 N56431 N54709 N18217 N6128 N48172 N25676 N48172 N50797 N10820 N3851 N39617 N65378 N60637 N93 N14010 N31600 N93 N51623 N72657 N11191 N11191 N43364 N32453 N71607 N47533 N63422 N53546 N45498 N30966 N55836 N22793 N23698 N57912 N72287 N57859 N149 N73634 N33422 N22022 N67193 N44482 N40784 N50260 N49696 N59971	N49305 N8 N17 N33 N43	1 0 0 0 0
1610	N6739 N2483 N60637 N19507 N19507 N19507 N23903 N6128 N14010 N27179 N72657 N11191 N11191 N45031 N30966 N49696 N26026 N49696	N14082 N62 N150 N169 N216	1 0 0 0 0
677	N13807 N50797 N51788 N48172 N48172 N59009 N72657 N53546 N29470 N1568 N43002 N23857	N44418 N973 N1014 N1148 N1348	1 0 0 0 0
1775	N46356 N50320 N33260 N11313 N11313 N11313 N13807 N18217 N55127 N18217 N60637 N14010 N93 N57912 N11191 N57912 N11191 N42124 N30966 N42124 N57859 N149 N57859 N20015 N48483 N44482 N48483 N40784 N23698 N49696 N70398	N70755 N62 N150 N169 N216	1 0 0 0 0
1215	N51788 N30558 N33260 N73001 N52965 N66877 N39617 N23903 N65378 N39617 N22793 N11191 N73634 N44482 N50260 N48483 N46844 N44482 N14010	N56294 N773 N1298 N2857 N3158	1 0 0 0 0
1775	N46356 N50320 N33260 N11313 N11313 N11313 N13807 N18217 N55127 N18217 N60637 N14010 N93 N57912 N11191 N57912 N11191 N42124 N30966 N42124 N57859 N149 N57859 N20015 N48483 N44482 N48483 N40784 N23698 N49696 N70398	N70755 N62 N150 N169 N216	1 0 0 0 0
1775	N46356 N50320 N33260 N11313 N11313 N11313 N13807 N18217 N55127 N18217 N60637 N14010 N93 N57912 N11191 N57912 N11191 N42124 N30966 N42124 N57859 N149 N57859 N20015 N48483 N44482 N48483 N40784 N23698 N49696 N70398	N17479 N62 N150 N169 N216	1 0 0 0 0
1120	N45827 N71030 N23903 N14010 N21949 N60637	N14726 N8 N17 N33 N43	1 0 0 0 0
1775	N46356 N50320 N33260 N11313 N11313 N11313 N13807 N18217 N55127 N18217 N60637 N14010 N93 N57912 N11191 N57912 N11191 N42124 N30966 N42124 N57859 N149 N57859 N20015 N48483 N44482 N48483 N40784 N23698 N49696 N70398	N21704 N62 N150 N169 N216	1 0 0 0 0
1425	N33260 N52965 N48172 N6128 N25676 N19507 N31600 N39191 N385 N43002 N14355 N50417 N44482 N70398	N17333 N62 N150 N169 N216	1 0 0 0 0
466	N11090 N2483 N2483 N2624 N72657	N3717 N8 N17 N33 N43	1 0 0 0 0
1020	N46356 N51788 N50022 N34715 N8594 N33260 N54709 N60637 N6128 N93 N51623 N53546 N8087 N51552 N13332 N39617 N43736 N22793 N57912 N11191 N43002 N50417 N45498 N73634 N73634 N23698	N23950 N1060 N2263 N2458 N2549	1 0 0 0 0
1775	N46356 N50320 N33260 N11313 N11313 N11313 N13807 N18217 N55127 N18217 N60637 N14010 N93 N57912 N11191 N57912 N11191 N42124 N30966 N42124 N57859 N149 N57859 N20015 N48483 N44482 N48483 N40784 N23698 N49696 N70398	N17479 N62 N150 N169 N216	1 0 0 0 0
715	N46356 N12244 N33260 N6128 N23903 N60637 N14010 N57859 N73634 N51552 N62640	N39839 N973 N1014 N1148 N1348	1 0 0 0 0
1775	N46356 N50320 N33260 N11313 N11313 N11313 N13807 N18217 N55127 N18217 N60637 N14010 N93 N57912 N11191 N57912 N11191 N42124 N30966 N42124 N57859 N149 N57859 N20015 N48483 N44482 N48483 N40784 N23698 N49696 N70398	N14082 N62 N150 N169 N216	1 0 0 0 0
1305	N60637 N23903 N61561 N73001 N2483 N73001 N48720 N48952 N48952 N11191 N43364 N93 N7545 N7545 N27880 N27880 N31328 N73634 N73634 N73634 N63422 N20015 N20015	N8594 N8 N17 N33 N43	1 0 0 0 0
950	N50022 N33260 N30558 N65922 N14010 N880 N53937 N19507 N72657 N29470 N8521 N23698 N73000 N50830 N73634 N31328	N30135 N973 N1014 N1148 N1348	1 0 0 0 0
1984	N51788 N33260 N12244 N59009 N71806 N33260 N48172 N39949 N7292 N60637 N39617 N39617 N65378 N39617 N14010 N8521 N39617 N46490 N22793 N50417 N73634 N62528 N44482	N47050 N243 N302 N1268 N2336	1 0 0 0 0
1365	N51788 N23580 N50022 N46356 N48414 N30558 N45827 N6007 N59009 N59009 N33260 N60637 N31600 N23903 N43002 N53546 N14010 N69593 N11282 N39617 N51623 N50260 N46844 N53131 N23698 N31503 N44418	N14082 N62 N150 N169 N216	1 0 0 0 0
325	N50320 N50320 N33260 N51788 N59009 N12244 N2483 N48172 N31600 N49853 N31600 N39617 N93 N50897 N53546 N11191 N11191 N51552 N50417 N23698 N49696 N49696 N26026 N62528	N14726 N8 N17 N33 N43	1 0 0 0 0
770	N51788 N12244 N60637 N23903 N49853 N46844 N149	N39839 N973 N1014 N1148 N1348	1 0 0 0 0
1984	N51788 N33260 N12244 N59009 N71806 N33260 N48172 N39949 N7292 N60637 N39617 N39617 N65378 N39617 N14010 N8521 N39617 N46490 N22793 N50417 N73634 N62528 N44482	N36443 N371 N1034 N1141 N1631	1 0 0 0 0
86	N34583 N34583 N34583 N34583 N34583 N34583 N34583 N34583 N34583 N34583 N34583 N34583 N34583 N34583 N34583 N34583 N34583 N34583 N34583 N34583 N34583	N34583 N8 N17 N33 N43	1 0 0 0 0
86	N34583 N34583 N34583 N34583 N34583 N34583 N34583 N34583 N34583 N34583 N34583 N34583 N34583 N34583 N34583 N34583 N34583 N34583 N34583 N34583 N34583	N34583 N8 N17 N33 N43	1 0 0 0 0
1158	N8594 N33260 N40213 N70382 N39617 N60637 N12676 N72657 N51552 N27179 N22793 N11191 N43002 N43002 N43002 N25498 N57912 N43002 N73634 N43002 N62528	N63936 N62 N150 N169 N216	1 0 0 0 0
1280	N11090 N1766 N13807 N13807 N33260 N33260 N59009 N17032 N17032 N17032 N17032 N43999 N14010 N31600 N48220 N11191 N27179 N27179 N39617 N93 N43364 N22793 N63422 N30966 N23698 N52382 N52382 N34922 N62528	N52647 N8 N17 N33 N43	1 0 0 0 0
1406	N23580 N60637 N23903 N65922 N14010 N22793 N43364 N11191 N72657 N23469 N72657 N63422 N20015 N44482 N40784	N30135 N973 N1014 N1148 N1348	1 0 0 0 0
46	N59509 N46622 N46622 N73001 N52965 N67025 N6128 N73625 N14010 N67286 N60637 N51623 N31600 N65922 N39191 N3805 N45031 N39617 N53546 N43002 N50417 N42124 N51552 N72657 N25498 N63422 N70398 N23698 N40978 N53131 N20225 N65126	N14448 N1060 N2263 N2458 N2549	1 0 0 0 0
1886	N1766 N50022 N2390 N46356 N15058 N33260 N59009 N33260 N17032 N6128 N25676 N48172 N3805 N63459 N3805 N70382 N60637 N23903 N1568 N31600 N39617 N67286 N53546 N53546 N53546 N45031 N51623 N11191 N43364 N72657 N69593 N22793 N57912 N43002 N25498 N23698 N30966 N63422 N70398 N54008 N73634 N44482 N43002 N21694 N34922 N49696 N62528 N49696 N49696 N59971	N11657 N8 N17 N33 N43	1 0 0 0 0
1377	N51788 N13807 N40213 N67025 N6128 N60637 N23903 N70382 N14010 N73625 N72657 N29470 N43002 N42124 N27179 N45498 N23698 N73634 N20015 N53131 N21694 N46844 N62528	N30135 N973 N1014 N1148 N1348	1 0 0 0 0
1579	N33260 N14010 N60637 N43364 N27179 N51552 N23698 N54008	N46496 N62 N150 N169 N216	1 0 0 0 0
1365	N51788 N23580 N50022 N46356 N48414 N30558 N45827 N6007 N59009 N59009 N33260 N60637 N31600 N23903 N43002 N53546 N14010 N69593 N11282 N39617 N51623 N50260 N46844 N53131 N23698 N31503 N44418	N19223 N8 N17 N33 N43	1 0 0 0 0
345	N7495 N73001 N40213 N67025 N12244 N2483 N17032 N65922 N46013 N6128 N3805 N73625 N73634 N53131 N23698 N66297 N70398 N31322 N40978 N43002 N26141 N42124 N48483 N20015 N49696	N44780 N973 N1014 N1148 N1348	1 0 0 0 0
1365	N51788 N23580 N50022 N46356 N48414 N30558 N45827 N6007 N59009 N59009 N33260 N60637 N31600 N23903 N43002 N53546 N14010 N69593 N11282 N39617 N51623 N50260 N46844 N53131 N23698 N31503 N44418	N8975 N8 N17 N33 N43	1 0 0 0 0
1586	N51788 N30558 N45827 N33694 N50131 N46622 N59009 N33260 N73001 N33260 N59009 N64010 N48172 N63459 N17032 N59009 N60637 N48172 N54709 N65378 N60637 N67286 N93 N39617 N47533 N27179 N72657 N13332 N69593 N14010 N43736 N73625 N63422 N23698 N63235 N73000 N70398 N11191 N73000 N67479 N73634 N5615 N50417 N51552 N49696 N46844 N31503 N44418	N49882 N62 N150 N169 N216	1 0 0 0 0
679	N48414 N48414 N51788 N34715 N51788 N73001 N2483 N30024 N12244 N33260 N2483 N17032 N6128 N8912 N70382 N65922 N19507 N65378 N39617 N65378 N60637 N6128 N50897 N31600 N65922 N14010 N50897 N93 N53546 N11191 N11191 N27179 N57912 N43002 N50417 N30966 N45498 N37918 N45498 N44604 N33422 N72287 N73634 N149 N44482 N44482 N30966 N44482 N53131 N20015 N50260 N68995 N50260 N48483 N20015 N50260 N31503 N1348 N49696 N62528 N42415 N34922 N65126	N11657 N8 N17 N33 N43	1 0 0 0 0
1365	N51788 N23580 N50022 N46356 N48414 N30558 N45827 N6007 N59009 N59009 N33260 N60637 N31600 N23903 N43002 N53546 N14010 N69593 N11282 N39617 N51623 N50260 N46844 N53131 N23698 N31503 N44418	N26854 N62 N150 N169 N216	1 0 0 0 0
277	N7495 N33260 N17032 N74730 N52965 N60637 N23903 N48172 N31600 N39617 N65922 N93 N14010 N41699 N60342 N29470 N51552 N22793 N42124 N22793 N73634 N44418	N43110 N8 N17 N33 N43	1 0 0 0 0
616	N30558 N59009 N33260 N60637 N23903 N31600 N22793 N11191 N27179 N72657	N56177 N8 N17 N33 N43	1 0 0 0 0
1536	N46356 N38926 N51788 N33694 N59009 N70930 N33260 N52965 N13807 N2483 N17032 N48172 N39617 N14010 N60637 N19507 N60637 N60637 N70382 N48720 N48952 N48952 N72657 N69593 N69593 N43364 N51552 N27179 N30966 N30966 N50417 N57912 N42124 N70398 N23698 N57859 N72718 N62528	N11657 N8 N17 N33 N43	1 0 0 0 0
1406	N23580 N60637 N23903 N65922 N14010 N22793 N43364 N11191 N72657 N23469 N72657 N63422 N20015 N44482 N40784	N39839 N973 N1014 N1148 N1348	1 0 0 0 0
134	N33694 N65378 N39617 N65922 N29470 N14010 N70398	N47050 N243 N302 N1268 N2336	1 0 0 0 0
1691	N50022 N34491 N73001 N50320 N17032 N25542 N6739 N6628 N48172 N48172 N8912 N50797 N6128 N50797 N55290 N52965 N60637 N73625 N65378 N65378 N60637 N10985 N14010 N60637 N64623 N49853 N11191 N43364 N43364 N27179 N51552 N70398 N23698 N50417 N54008 N33422 N68995 N73634 N66297 N66297 N40784 N57859 N44482 N14355 N23857 N63235 N22793 N7545 N49696 N34922 N26026 N20225 N31503 N48483 N20015 N65126 N21694	N48097 N8 N17 N33 N43	1 0 0 0 0
524	N60637 N14010 N39617 N51623 N11191 N51552 N27179 N72657 N69593 N30966 N14355 N63422 N54008 N23698 N68995 N73634 N50260 N20015 N12270	N30135 N973 N1014 N1148 N1348	1 0 0 0 0
1886	N1766 N50022 N2390 N46356 N15058 N33260 N59009 N33260 N17032 N6128 N25676 N48172 N3805 N63459 N3805 N70382 N60637 N23903 N1568 N31600 N39617 N67286 N53546 N53546 N53546 N45031 N51623 N11191 N43364 N72657 N69593 N22793 N57912 N43002 N25498 N23698 N30966 N63422 N70398 N54008 N73634 N44482 N43002 N21694 N34922 N49696 N62528 N49696 N49696 N59971	N48097 N8 N17 N33 N43	1 0 0 0 0
1409	N46356 N64602 N33694 N73001 N33260 N52965 N36406 N59009 N2483 N30024 N19507 N19507 N39617 N65378 N31776 N27179 N11191 N33422 N70398 N23698 N46844 N72287	N49305 N8 N17 N33 N43	1 0 0 0 0
134	N33694 N65378 N39617 N65922 N29470 N14010 N70398	N47050 N243 N302 N1268 N2336	1 0 0 0 0
741	N51788 N70930 N45827 N64010 N7495 N46622 N13807 N60637 N23903 N46490 N19391 N73625 N39617 N17032 N6128 N10985 N65378 N50897 N40213 N72657 N14010 N69593 N53546 N63422 N53131 N50260	N8975 N8 N17 N33 N43	1 0 0 0 0
134	N33694 N65378 N39617 N65922 N29470 N14010 N70398	N47050 N243 N302 N1268 N2336	1 0 0 0 0
134	N33694 N65378 N39617 N65922 N29470 N14010 N70398	N63652 N243 N302 N1268 N2336	1 0 0 0 0
1106	N7819 N10190 N10190 N40213 N12244 N19507 N65922 N41822 N50897 N93 N14010 N73625 N10985 N63422 N53546 N43002	N43110 N8 N17 N33 N43	1 0 0 0 0
239	N33694 N59009 N64010 N33260 N42657 N70930 N60637 N39617 N14010 N39617 N22793 N72657 N43364 N57912 N45498 N23698 N50417 N73634 N31322 N57859 N33422 N44482 N70398 N40784	N45409 N1196 N2485 N4966 N5370	1 0 0 0 0
1280	N11090 N1766 N13807 N13807 N33260 N33260 N59009 N17032 N17032 N17032 N17032 N43999 N14010 N31600 N48220 N11191 N27179 N27179 N39617 N93 N43364 N22793 N63422 N30966 N23698 N52382 N52382 N34922 N62528	N48097 N8 N17 N33 N43	1 0 0 0 0
1717	N51788 N33260 N33694 N33694 N7495 N17032 N65922 N60637 N6128 N39617 N53937 N14010 N43002 N22793 N57912 N27179 N70398 N53131 N44482 N53546 N50260 N48483	N39839 N973 N1014 N1148 N1348	1 0 0 0 0
950	N50022 N33260 N30558 N65922 N14010 N880 N53937 N19507 N72657 N29470 N8521 N23698 N73000 N50830 N73634 N31328	N14726 N8 N17 N33 N43	1 0 0 0 0
1905	N14010 N65378 N11191 N51552 N93 N22793 N57912 N50417 N45498 N44482 N70398 N57859 N33422 N149	N11657 N8 N17 N33 N43	1 0 0 0 0
1406	N23580 N60637 N23903 N65922 N14010 N22793 N43364 N11191 N72657 N23469 N72657 N63422 N20015 N44482 N40784	N71504 N8 N17 N33 N43	1 0 0 0 0
1406	N23580 N60637 N23903 N65922 N14010 N22793 N43364 N11191 N72657 N23469 N72657 N63422 N20015 N44482 N40784	N71504 N8 N17 N33 N43	1 0 0 0 0
968	N13807 N33260 N60637 N65378 N63422 N57912 N72657 N44482 N57859 N73634	N48097 N8 N17 N33 N43	1 0 0 0 0
968	N13807 N33260 N60637 N65378 N63422 N57912 N72657 N44482 N57859 N73634	N58705 N8 N17 N33 N43	1 0 0 0 0
1274	N36114 N54708 N39617 N14010 N73625 N46013 N69593 N22793 N43002 N33422 N40978	N30135 N973 N1014 N1148 N1348	1 0 0 0 0
1300	N74730 N1568 N29470 N65922 N29470 N65922 N72657 N18804 N70382 N9233 N22793 N1014	N11840 N973 N1148 N1348 N1388	1 0 0 0 0
87	N60637 N49696	N26854 N150 N169 N216 N285	1 0 0 0 0
792	N30558 N46622 N73001 N33260 N17032 N67025 N60637 N60637 N50897 N43002 N31503 N21694 N21694 N21694	N30135 N973 N1014 N1148 N1348	1 0 0 0 0
226	N13834 N53867 N39617 N46094 N70930	N28848 N973 N1014 N1148 N1348	1 0 0 0 0
226	N13834 N53867 N39617 N46094 N70930	N53867 N8 N17 N33 N43	1 0 0 0 0
1891	N51788 N51788 N48414 N33694 N13807 N33260 N59009 N8912 N70382 N48172 N60637 N65378 N14010 N72657 N48952 N22793 N43364 N43364 N11191 N50417 N68995 N33422 N44482 N50260 N46844 N62528	N14726 N8 N17 N33 N43	1 0 0 0 0
1738	N33260 N12244 N64010 N30966 N19398 N44229 N30966 N22022 N149 N73634 N62 N50260 N48483 N49696	N43110 N8 N17 N33 N43	1 0 0 0 0
226	N13834 N53867 N39617 N46094 N70930	N30231 N8 N17 N33 N43	1 0 0 0 0
226	N13834 N53867 N39617 N46094 N70930	N13834 N370 N603 N2796 N3649	1 0 0 0 0
379	N50022 N46356 N51788 N51788 N12511 N46356 N33694 N68703 N59009 N7495 N7495 N40213 N40213 N20599 N73001 N74730 N2483 N16576 N6128 N6128 N31600 N42076 N60637 N39617 N15635 N67286 N10985 N21674 N10985 N1568 N14010 N14219 N14219 N14219 N52577 N93 N67025 N29470 N11191 N47533 N43002 N22793 N63235 N30966 N20599 N70398 N39617 N23698 N43002 N26141 N49696 N21694 N21694 N23388	N42415 N973 N1014 N1148 N1348	1 0 0 0 0
625	N65922 N65378 N14010 N68426 N93 N12676 N31600 N31600 N50417 N70398 N50417 N50417 N1014 N44482 N40784 N48483 N46844 N20015 N62528	N30135 N973 N1148 N1348 N1388	1 0 0 0 0
1300	N74730 N1568 N29470 N65922 N29470 N65922 N72657 N18804 N70382 N9233 N22793 N1014	N41958 N973 N1148 N1348 N1388	1 0 0 0 0
1358	N50022 N46356 N50987 N51788 N14294 N59009 N36114 N33260 N46356 N17032 N23903 N19507 N60637 N3805 N63459 N43364 N11191 N30966 N30966 N14355 N1631 N42124 N31222 N26141 N54008 N22022 N73634	N49882 N62 N150 N169 N216	1 0 0 0 0
1725	N13807 N2483 N42217 N43002 N65126	N42415 N973 N1014 N1148 N1348	1 0 0 0 0
379	N50022 N46356 N51788 N51788 N12511 N46356 N33694 N68703 N59009 N7495 N7495 N40213 N40213 N20599 N73001 N74730 N2483 N16576 N6128 N6128 N31600 N42076 N60637 N39617 N15635 N67286 N10985 N21674 N10985 N1568 N14010 N14219 N14219 N14219 N52577 N93 N67025 N29470 N11191 N47533 N43002 N22793 N63235 N30966 N20599 N70398 N39617 N23698 N43002 N26141 N49696 N21694 N21694 N23388	N49305 N8 N17 N33 N43	1 0 0 0 0
1300	N74730 N1568 N29470 N65922 N29470 N65922 N72657 N18804 N70382 N9233 N22793 N1014	N44780 N973 N1148 N1348 N1388	1 0 0 0 0
1817	N60637 N65126	N25996 N102 N235 N584 N935	1 0 0 0 0
134	N33694 N65378 N39617 N65922 N29470 N14010 N70398	N41958 N973 N1014 N1148 N1348	1 0 0 0 0
1750	N11090 N14010 N39617 N73625 N63422 N45498 N57051 N45498 N42124 N63235 N12480 N11191 N47533 N40784 N70398 N53546 N44418 N1014 N48483 N46844 N49696 N62528 N26026	N14082 N62 N150 N169 N216	1 0 0 0 0
1702	N50320 N33260 N17032 N67286 N60637 N31600 N53937 N50797 N73634 N44482 N31503 N65126	N49882 N62 N150 N169 N216	1 0 0 0 0
1845	N50022 N51788 N50797 N51429 N29256 N59009 N2483 N6128 N93 N14010 N50897 N48952 N22793 N27179 N63422 N30966 N40978 N62528 N49696 N20015 N46844	N39839 N973 N1014 N1148 N1348	1 0 0 0 0
496	N30558 N1766 N34805 N17032 N33694 N33260 N73001 N48172 N67040 N48172 N7495 N48172 N59009 N48172 N48172 N52965 N48172 N48172 N48172 N48172 N48172 N18217 N60637 N23903 N39617 N31600 N63422 N43364 N22793	N11657 N8 N17 N33 N43	1 0 0 0 0
320	N16576 N2483 N39617 N93 N12516 N46402 N23698 N48483	N11657 N8 N17 N33 N43	1 0 0 0 0
630	N22793 N63422 N30966 N70398 N23698 N57859 N48483 N26026 N26026 N26026 N20225 N49696 N59971	N11657 N8 N17 N33 N43	1 0 0 0 0
1845	N50022 N51788 N50797 N51429 N29256 N59009 N2483 N6128 N93 N14010 N50897 N48952 N22793 N27179 N63422 N30966 N40978 N62528 N49696 N20015 N46844	N14082 N62 N169 N216 N285	1 0 0 0 0
496	N30558 N1766 N34805 N17032 N33694 N33260 N73001 N48172 N67040 N48172 N7495 N48172 N59009 N48172 N48172 N52965 N48172 N48172 N48172 N48172 N48172 N18217 N60637 N23903 N39617 N31600 N63422 N43364 N22793	N56294 N773 N1298 N2857 N3158	1 0 0 0 0
1415	N30558 N33260 N10190 N14010 N23903 N93 N27179 N48483 N46490	N39839 N973 N1014 N1148 N1348	1 0 0 0 0
1484	N33260 N33260 N67040 N70382 N50417 N73634 N57912 N44482 N20015 N44482 N73634 N40784	N66944 N8 N17 N33 N43	1 0 0 0 0
1845	N50022 N51788 N50797 N51429 N29256 N59009 N2483 N6128 N93 N14010 N50897 N48952 N22793 N27179 N63422 N30966 N40978 N62528 N49696 N20015 N46844	N150 N62 N169 N216 N285	1 0 0 0 0
1370	N30558 N46622 N46094 N7495 N70930 N60637 N2483 N2624 N69355 N2624 N53546 N46094 N43002 N7545 N51552 N23698 N57859 N14355 N31503 N20015 N31503	N30135 N973 N1014 N1148 N1348	1 0 0 0 0
1315	N51788 N70382 N6128 N61561 N60637 N65378 N14010 N45031 N72657 N11191 N27179 N43002 N53546 N6205 N50417 N49696	N11657 N8 N17 N33 N43	1 0 0 0 0
950	N50022 N33260 N30558 N65922 N14010 N880 N53937 N19507 N72657 N29470 N8521 N23698 N73000 N50830 N73634 N31328	N60025 N8 N17 N33 N43	1 0 0 0 0
1053	N14294 N48414 N12472 N48414 N8388 N48414 N33694 N33694 N64010 N52965 N18217 N50797 N6128 N60637 N23903 N39617 N14010 N8521 N47518 N43364 N27179 N43364 N22793 N11191 N50417 N57912 N73634 N44482 N50260 N22022 N49696 N59971 N62528	N11657 N8 N17 N33 N43	1 0 0 0 0
360	N23580 N30558 N2483 N30024 N64010 N36114 N73001 N48172 N6128 N18217 N39617 N65378 N31503 N12270 N44482 N40784 N26026 N49696 N48483 N68785	N11657 N8 N17 N33 N43	1 0 0 0 0
1438	N2483 N7495 N60637 N6128 N48172 N39617 N73625 N11191	N11657 N8 N17 N33 N43	1 0 0 0 0
802	N46356 N17032 N2483 N16576 N16576 N60637 N23903 N31600 N14219 N65922 N73625 N19507 N11191 N22793 N43002 N70517 N42119 N8087 N1832 N50417 N48933 N43002 N46844 N20015	N11657 N8 N17 N33 N43	1 0 0 0 0
1472	N33260 N74730 N39617 N93 N15635 N68426 N72657 N43364 N63422 N50417 N50260	N11657 N8 N17 N33 N43	1 0 0 0 0
1830	N51788 N33260 N65378 N15635 N25676 N48172 N70382 N60637 N6128 N43364 N43002 N51552 N30966 N70398 N39617 N50417 N70398 N8732 N70398 N50260 N14355 N26026 N49696 N44482 N44418 N44482	N49000 N8 N17 N33 N43	1 0 0 0 0
970	N46356 N30558 N51788 N1766 N10190 N33694 N33260 N73001 N2483 N18217 N54709 N74730 N60637 N65922 N14010 N39617 N23903 N53937 N29470 N12676 N11191 N43364 N57912 N27179 N14355 N29274 N45498 N149 N72657 N2898 N44482 N57859 N62640 N48483 N70398	N20015 N973 N1014 N1148 N1348	1 0 0 0 0
1503	N2390 N1388 N2390 N33260 N46622 N12244 N33260 N60637 N93 N14010 N39617 N8521 N6128 N8521 N34298 N43364 N27179 N69593 N27179 N43364 N70398 N73634	N56294 N773 N1298 N2857 N3158	1 0 0 0 0
767	N30558	N30135 N973 N1014 N1148 N1348	1 0 0 0 0
317	N11090 N11090 N30558 N51788 N23580 N46622 N73001 N33260 N59009 N33260 N17032 N2483 N61561 N74730 N61561 N25676 N70592 N60637 N48172 N60637 N70382 N60637 N65378 N23903 N53937 N65922 N19507 N14010 N15635 N29470 N29470 N11191 N22793 N27179 N57912 N43364 N29274 N149 N73634 N7545 N20015 N44418	N11657 N8 N17 N33 N43	1 0 0 0 0
1503	N2390 N1388 N2390 N33260 N46622 N12244 N33260 N60637 N93 N14010 N39617 N8521 N6128 N8521 N34298 N43364 N27179 N69593 N27179 N43364 N70398 N73634	N56294 N773 N1298 N2857 N3158	1 0 0 0 0
317	N11090 N11090 N30558 N51788 N23580 N46622 N73001 N33260 N59009 N33260 N17032 N2483 N61561 N74730 N61561 N25676 N70592 N60637 N48172 N60637 N70382 N60637 N65378 N23903 N53937 N65922 N19507 N14010 N15635 N29470 N29470 N11191 N22793 N27179 N57912 N43364 N29274 N149 N73634 N7545 N20015 N44418	N30135 N973 N1014 N1148 N1348	1 0 0 0 0
994	N50022 N51788 N23580 N15058 N13807 N33694 N59009 N73001 N52965 N33260 N33260 N64010 N30024 N2483 N46094 N8912 N18217 N74730 N54709 N55290 N25676 N61561 N65378 N19507 N39617 N14010 N93 N93 N45031 N14010 N48172 N29470 N12676 N48952 N11191 N27179 N63422 N50417 N45498 N23698 N72287 N33422 N70398 N44482 N62640 N31322 N44418 N1014 N20015 N50260 N46844 N1348 N1348 N1348 N1348 N1348 N62528 N59971	N11657 N8 N17 N33 N43	1 0 0 0 0
